nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,films_tv_participated,tconst_x,averageRating,numVotes,tconst_y,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Biography,Horror,Music,Thriller,Family,Drama,\N,Romance,Comedy,Fantasy,Sci-Fi,Crime,Documentary,Sport,Musical,Animation,Western,Mystery,History,Action,Adventure,War
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt1240979,tt1240979,6.3,81,tt1240979,movie,Yaariyan,Yaariyan,0,2008,\N,164,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt1285241,tt1285241,7.1,57374,tt1285241,movie,Don 2,Don 2,0,2011,\N,148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt1287847,tt1287847,6.9,438,tt1287847,movie,Mukhbiir,Mukhbiir,0,2008,\N,132,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt1334254,tt1334254,7.1,1150,tt1334254,movie,Maharathi,Maharathi,0,2008,\N,114,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt1347510,tt1347510,5.9,14,tt1347510,movie,Baghi,Baghi,0,2006,\N,138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt1396208,tt1396208,4.3,6802,tt1396208,movie,Action Replayy,Action Replayy,0,2010,\N,129,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt1441956,tt1441956,6.4,3252,tt1441956,movie,West Is West,West Is West,0,2010,\N,103,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt1464549,tt1464549,6.1,85,tt1464549,movie,Life Goes On,Life Goes On,0,2009,\N,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt1471247,tt1471247,7.3,894,tt1471247,movie,Road to Sangam,Road to Sangam,0,2009,\N,135,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt14780982,tt14780982,6.8,8,tt14780982,movie,Rifle Ganj,Rifle Ganj,0,2016,\N,121,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt1508950,tt1508950,5.6,331,tt1508950,movie,Baabarr,Baabarr,0,2009,\N,180,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt1584917,tt1584917,5.2,102,tt1584917,movie,Bolo Raam,Bolo Raam,0,2009,\N,103,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt1673411,tt1673411,4.5,216,tt1673411,movie,Kushti,Kushti,0,2010,\N,121,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt1754137,tt1754137,6.0,130,tt1754137,movie,Little Terrors,Little Terrors,0,2014,\N,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt1942905,tt1942905,4.4,146,tt1942905,movie,Kucch Luv Jaisaa,Kucch Luv Jaisaa,0,2011,\N,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt2130242,tt2130242,5.9,4562,tt2130242,movie,Tere Naal Love Ho Gaya,Tere Naal Love Ho Gaya,0,2012,\N,130,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt2191641,tt2191641,4.1,428,tt2191641,movie,Chaar Din Ki Chandni,Chaar Din Ki Chandni,0,2012,\N,131,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt2278422,tt2278422,4.2,858,tt2278422,movie,Kamaal Dhamaal Malamaal,Kamaal Dhamaal Malamaal,0,2012,\N,148,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt2531120,tt2531120,6.8,98,tt2531120,movie,Trafficker,Trafficker,0,2015,\N,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt2679078,tt2679078,6.3,8,tt2679078,movie,Zinda Dil,Zinda Dil,0,2005,\N,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt2861320,tt2861320,4.2,1574,tt2861320,movie,Policegiri,Policegiri,0,2013,\N,141,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt2980648,tt2980648,7.3,86648,tt2980648,movie,The Hundred-Foot Journey,The Hundred-Foot Journey,0,2014,\N,122,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt3089920,tt3089920,6.1,130,tt3089920,movie,Jatt Boys Putt Jattan De,Jatt Boys Putt Jattan De,0,2013,\N,136,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt3334348,tt3334348,5.2,529,tt3334348,movie,Heartless,Heartless,0,2014,\N,131,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt3854246,tt3854246,5.2,24,tt3854246,movie,Bazaar E Husn,Bazaar E Husn,0,2014,\N,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt3876082,tt3876082,5.6,252,tt3876082,movie,Aa Gaye Munde U.K. De,Aa Gaye Munde U.K. De,0,2014,\N,132,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt4168188,tt4168188,7.7,7908,tt4168188,movie,Chaar Sahibzaade,Chaar Sahibzaade,0,2014,\N,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt4541102,tt4541102,4.8,179,tt4541102,movie,Uvaa,Uvaa,0,2015,\N,138,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt4642936,tt4642936,3.1,878,tt4642936,movie,Warrior Savitri,Warrior Savitri,0,2016,\N,136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt4677244,tt4677244,4.3,183,tt4677244,movie,The Gandhi Murder,Solar Eclipse: Depth of Darkness,0,2019,\N,118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt4683366,tt4683366,6.2,5380,tt4683366,movie,Ghayal Once Again,Ghayal Once Again,0,2016,\N,127,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt5326230,tt5326230,4.2,318,tt5326230,movie,Aadupuliyattam,Aadupuliyattam,0,2016,\N,145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt5333612,tt5333612,7.5,2799,tt5333612,movie,Actor in Law,Actor in Law,0,2016,\N,116,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt5714802,tt5714802,6.5,96,tt5714802,movie,Project Marathwada,Project Marathwada,0,2016,\N,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt5882970,tt5882970,3.9,21503,tt5882970,movie,Tubelight,Tubelight,0,2017,\N,136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt6246170,tt6246170,8.5,833,tt6246170,movie,Chaar Sahibzaade 2: Rise of Banda Singh Bahadur,Chaar Sahibzaade 2: Rise of Banda Singh Bahadur,0,2016,\N,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt6299040,tt6299040,7.5,14334,tt6299040,movie,The Ghazi Attack,The Ghazi Attack,0,2017,\N,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt8084696,tt8084696,4.6,65,tt8084696,movie,Mr. Kabaadi,Mr. Kabaadi,0,2017,\N,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt8176312,tt8176312,2.6,295,tt8176312,movie,Gul Makai,Gul Makai,0,2020,\N,132,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nm0700875,Om Puri,1950,2017,"actor,miscellaneous,music_department","tt0111742,tt0166175,tt0116409,tt2980648",tt8533270,tt8533270,7.7,67,tt8533270,movie,AK 47,AK 47,0,1999,\N,157,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt0900387,tt0900387,7.0,28126,tt0900387,movie,Suite Française,Suite Française,0,2014,\N,107,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt0993846,tt0993846,8.2,1535779,tt0993846,movie,The Wolf of Wall Street,The Wolf of Wall Street,0,2013,\N,180,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt10304142,tt10304142,6.1,87224,tt10304142,movie,Amsterdam,Amsterdam,0,2022,\N,134,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt10640346,tt10640346,7.1,154664,tt10640346,movie,Babylon,Babylon,0,2022,\N,189,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt11852794,tt11852794,7.4,15,tt11852794,movie,Under Cover,Under Cover,0,2022,\N,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt1386697,tt1386697,5.9,713095,tt1386697,movie,Suicide Squad,Suicide Squad,0,2016,\N,123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt1475569,tt1475569,2.5,674,tt1475569,movie,I.C.U.,I.C.U.,0,2009,\N,85,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt1489264,tt1489264,2.6,522,tt1489264,movie,Vigilante,Vigilante,0,2008,\N,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt1517268,tt1517268,7.0,405304,tt1517268,movie,Barbie,Barbie,0,2023,\N,114,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt1598642,tt1598642,6.0,32324,tt1598642,movie,Z for Zachariah,Z for Zachariah,0,2015,\N,98,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt1653665,tt1653665,7.1,29373,tt1653665,movie,Goodbye Christopher Robin,Goodbye Christopher Robin,0,2017,\N,107,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt2328900,tt2328900,6.3,54278,tt2328900,movie,Mary Queen of Scots,Mary Queen of Scots,0,2018,\N,124,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt2381941,tt2381941,6.6,269537,tt2381941,movie,Focus,Focus,0,2015,\N,105,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt3553442,tt3553442,6.6,54922,tt3553442,movie,Whiskey Tango Foxtrot,Whiskey Tango Foxtrot,0,2016,\N,112,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt4463816,tt4463816,5.3,24641,tt4463816,movie,Terminal,Terminal,0,2018,\N,95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt5294522,tt5294522,5.9,8144,tt5294522,movie,Dreamland,Dreamland,0,2019,\N,98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt5580036,tt5580036,7.5,236785,tt5580036,movie,"I, Tonya","I, Tonya",0,2017,\N,119,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt6334354,tt6334354,7.2,394540,tt6334354,movie,The Suicide Squad,The Suicide Squad,0,2021,\N,132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt6394270,tt6394270,6.8,124355,tt6394270,movie,Bombshell,Bombshell,0,2019,\N,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt7131622,tt7131622,7.6,814002,tt7131622,movie,Once Upon a Time in Hollywood,Once Upon a Time in... Hollywood,0,2019,\N,161,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nm3053338,Margot Robbie,1990,\N,"actress,producer,soundtrack","tt7713068,tt0993846,tt1386697,tt5580036",tt7713068,tt7713068,6.1,259314,tt7713068,movie,Birds of Prey,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,0,2020,\N,109,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
nm8076281,Emma Mackey,1996,\N,actress,"tt10366514,tt7657566,tt1517268,tt12374656",tt10366514,tt10366514,6.2,6993,tt10366514,movie,Eiffel,Eiffel,0,2021,\N,108,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nm8076281,Emma Mackey,1996,\N,actress,"tt10366514,tt7657566,tt1517268,tt12374656",tt12374656,tt12374656,6.8,7390,tt12374656,movie,Emily,Emily,0,2022,\N,130,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nm8076281,Emma Mackey,1996,\N,actress,"tt10366514,tt7657566,tt1517268,tt12374656",tt9778348,tt9778348,4.6,1212,tt9778348,movie,The Winter Lake,The Winter Lake,0,2020,\N,92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
